window,bar_idx,equity
0,0,1.00000000
0,1,1.00000000
0,2,1.00000000
0,3,1.00000000
0,4,1.00000000
0,5,1.00000000
0,6,1.00000000
0,7,1.00000000
0,8,1.00000000
0,9,0.92626629
0,10,1.14764225
0,11,0.87952806
0,12,0.87952806
0,13,0.87952806
0,14,0.87952806
0,15,0.87952806
0,16,0.87952806
0,17,0.87952806
0,18,0.87952806
0,19,0.87952806
0,20,0.87952806
0,21,0.87952806
0,22,0.87952806
0,23,0.87952806
0,24,0.87952806
0,25,0.87952806
0,26,0.87952806
0,27,0.87952806
0,28,0.87952806
0,29,0.87952806
0,30,0.87952806
0,31,0.90597594
0,32,0.93537506
0,33,0.93537506
0,34,0.93537506
0,35,0.93537506
0,36,0.93537506
0,37,0.93537506
0,38,0.93537506
0,39,1.00642824
0,40,1.00642824
0,41,1.36379614
0,42,1.36379614
0,43,1.36379614
0,44,1.36379614
0,45,1.36379614
0,46,1.49228164
0,47,1.66926138
0,48,1.69314512
0,49,1.69314512
0,50,1.69314512
0,51,1.69314512
0,52,1.69314512
0,53,1.69314512
0,54,1.69314512
0,55,1.69314512
0,56,1.69314512
0,57,1.69314512
0,58,1.69314512
0,59,1.69314512
0,60,1.74760683
0,61,1.71699499
0,62,1.71699499
0,63,1.71699499
0,64,1.71699499
0,65,1.71699499
0,66,1.71699499
0,67,1.71699499
0,68,1.49754800
0,69,1.49754800
0,70,1.49754800
0,71,1.49754800
0,72,1.49754800
0,73,1.49754800
0,74,1.49754800
0,75,1.49754800
0,76,1.49754800
0,77,1.49754800
0,78,1.49754800
0,79,1.49754800
0,80,1.49754800
0,81,1.37168969
1,0,1.00000000
1,1,0.83397094
1,2,0.90678099
1,3,0.90678099
1,4,1.14381702
1,5,1.14381702
1,6,0.89715871
1,7,0.89715871
1,8,0.89715871
1,9,0.89715871
1,10,0.89715871
1,11,0.96154991
1,12,0.96154991
1,13,0.96154991
1,14,0.96154991
1,15,0.96154991
1,16,0.96154991
1,17,0.96154991
1,18,0.96154991
1,19,0.96154991
1,20,0.96154991
1,21,0.96154991
1,22,0.96154991
1,23,0.96154991
1,24,0.96154991
1,25,0.96154991
1,26,0.96154991
1,27,0.96154991
1,28,0.96154991
1,29,0.96154991
1,30,0.96154991
1,31,0.96154991
1,32,0.96154991
1,33,0.96154991
1,34,0.96154991
1,35,0.96154991
1,36,0.96154991
1,37,0.96154991
1,38,0.96154991
1,39,0.96154991
1,40,0.96154991
1,41,0.96154991
1,42,0.96154991
1,43,0.96154991
1,44,0.96154991
1,45,0.96154991
1,46,1.07636005
1,47,1.07636005
1,48,0.97573673
1,49,0.97573673
1,50,1.02977772
1,51,1.02977772
1,52,1.02977772
1,53,1.02977772
1,54,1.02977772
1,55,1.02977772
1,56,1.02977772
1,57,1.02977772
1,58,1.02977772
1,59,1.02977772
1,60,1.02977772
1,61,1.02977772
1,62,1.02977772
1,63,1.02977772
1,64,1.02977772
1,65,1.02977772
1,66,1.02977772
1,67,1.02977772
1,68,1.02977772
1,69,1.02977772
1,70,1.02977772
1,71,1.02977772
1,72,1.02977772
1,73,1.02977772
1,74,1.02977772
1,75,1.02977772
1,76,1.02977772
1,77,1.02977772
1,78,1.02977772
1,79,1.02977772
1,80,1.02977772
1,81,1.02977772
1,82,1.02977772
1,83,1.02977772
1,84,1.02977772
1,85,1.02977772
1,86,1.02977772
1,87,1.02977772
1,88,1.02977772
1,89,1.02977772
1,90,1.02977772
1,91,1.02977772
1,92,1.02977772
1,93,1.02977772
1,94,1.01003494
1,95,1.07174372
1,96,1.07174372
1,97,1.18653818
1,98,1.21069598
2,0,1.00000000
2,1,1.00000000
2,2,1.08606537
2,3,1.08606537
2,4,1.08606537
2,5,1.08606537
2,6,1.08606537
2,7,1.08606537
2,8,1.08606537
2,9,1.08606537
2,10,1.08606537
2,11,1.08606537
2,12,1.08606537
2,13,1.08606537
2,14,1.08606537
2,15,1.08606537
2,16,1.08606537
2,17,1.08606537
2,18,1.08606537
2,19,1.08606537
2,20,1.08606537
2,21,1.08606537
2,22,1.08606537
2,23,1.08606537
2,24,1.08606537
2,25,1.08606537
2,26,1.08606537
2,27,1.08606537
2,28,1.08606537
2,29,1.08606537
2,30,1.07792619
2,31,1.26495178
2,32,1.32930719
2,33,1.32930719
2,34,1.32930719
2,35,1.32930719
2,36,1.32930719
2,37,1.32930719
2,38,1.32930719
2,39,1.32930719
2,40,1.32930719
2,41,2.67695169
2,42,2.67695169
2,43,2.67695169
2,44,2.67695169
2,45,2.67695169
2,46,2.67695169
2,47,2.67695169
2,48,2.67695169
2,49,2.67695169
2,50,2.67695169
2,51,2.67695169
2,52,2.67695169
2,53,2.67695169
2,54,2.67695169
2,55,2.67695169
2,56,2.67695169
2,57,2.67695169
2,58,2.67695169
2,59,2.67695169
2,60,2.67695169
2,61,2.67695169
2,62,2.67695169
2,63,2.67695169
2,64,2.67695169
2,65,2.67695169
2,66,2.67695169
2,67,2.67695169
2,68,2.67695169
2,69,2.67695169
2,70,2.67695169
2,71,2.67695169
2,72,3.05717185
2,73,3.62540466
2,74,3.62540466
2,75,3.62540466
2,76,3.62540466
2,77,3.62540466
2,78,4.18160631
2,79,3.84681977
2,80,3.84681977
2,81,3.84681977
2,82,3.84681977
2,83,3.84681977
2,84,3.84681977
2,85,3.84681977
2,86,3.84681977
2,87,4.60342405
2,88,5.17341946
2,89,5.17341946
2,90,5.17341946
2,91,5.17341946
2,92,10.31115135
2,93,10.31115135
2,94,10.31115135
3,0,1.00000000
3,1,1.04791720
3,2,0.99477530
3,3,0.99477530
3,4,0.99477530
3,5,0.99477530
3,6,0.99477530
3,7,0.99477530
3,8,0.99477530
3,9,0.99477530
3,10,0.99477530
3,11,0.92759145
3,12,0.92759145
3,13,0.92759145
3,14,0.92759145
3,15,0.92759145
3,16,0.92759145
3,17,0.92759145
3,18,0.92759145
3,19,1.07925576
3,20,1.17743857
3,21,1.49388260
3,22,1.49388260
3,23,1.49388260
3,24,1.49388260
3,25,1.49388260
3,26,1.49388260
3,27,1.49388260
3,28,1.49388260
3,29,1.49388260
3,30,1.49388260
3,31,1.49388260
3,32,1.49388260
3,33,1.49388260
3,34,1.49388260
3,35,1.49388260
3,36,1.47369897
3,37,1.47369897
3,38,1.47369897
3,39,1.47369897
3,40,1.47369897
3,41,1.25963364
3,42,1.25963364
3,43,1.25963364
3,44,1.25963364
3,45,1.25963364
3,46,1.25963364
3,47,1.25963364
3,48,1.25963364
3,49,1.25963364
3,50,1.25963364
3,51,1.25963364
3,52,1.25963364
3,53,1.25963364
3,54,1.25963364
3,55,1.25963364
3,56,1.25963364
3,57,1.25963364
3,58,1.25963364
3,59,1.25963364
3,60,1.25963364
3,61,1.25963364
3,62,1.25963364
3,63,1.25963364
3,64,1.25963364
3,65,1.25963364
3,66,1.25963364
3,67,1.17922417
3,68,1.28466625
3,69,1.28012834
3,70,1.15749598
3,71,1.15749598
3,72,1.15749598
3,73,1.15749598
3,74,1.15749598
3,75,1.15749598
3,76,1.15749598
3,77,1.15749598
3,78,1.15749598
3,79,1.15749598
3,80,1.15749598
3,81,1.15749598
3,82,1.15749598
3,83,1.15749598
3,84,1.15749598
3,85,1.15749598
3,86,1.15749598
3,87,1.15749598
3,88,1.44391236
4,0,1.00000000
4,1,1.14299561
4,2,1.14299561
4,3,1.23193649
4,4,0.99464206
4,5,0.99464206
4,6,0.99464206
4,7,0.99464206
4,8,0.99464206
4,9,0.99464206
4,10,0.99464206
4,11,0.99464206
4,12,0.99464206
4,13,0.99464206
4,14,0.99464206
4,15,0.99464206
4,16,0.99464206
4,17,0.99464206
4,18,0.99464206
4,19,0.99464206
4,20,0.99464206
4,21,0.99464206
4,22,0.99464206
4,23,0.99464206
4,24,0.99464206
4,25,0.99464206
4,26,0.99464206
4,27,0.99464206
4,28,0.99464206
4,29,0.99464206
4,30,0.99464206
4,31,0.99464206
4,32,0.99464206
4,33,0.99464206
4,34,0.99464206
4,35,0.99464206
4,36,0.99464206
4,37,0.99464206
4,38,0.99464206
4,39,0.99464206
4,40,0.99464206
4,41,1.00270972
4,42,1.00270972
